date,name,value
2022-04-01,miernik_ewm,0.3602002366906107
2022-04-01,prognoza_ew_pos,NA
2022-04-01,prognoza_pca_pos,NA
2022-04-01,prognoza_ewm_pos,NA
2022-05-01,miernik_ew,0.034659697141502445
2022-05-01,miernik_pca,3.1169253161890826
2022-05-01,miernik_ewm,0.5550952632175845
2022-05-01,prognoza_ew_pos,NA
2022-05-01,prognoza_pca_pos,NA
2022-05-01,prognoza_ewm_pos,NA
2022-06-01,miernik_ew,-0.30930169366669913
2022-06-01,miernik_pca,3.563538455510322
2022-06-01,miernik_ewm,0.6308532369796555
2022-06-01,prognoza_ew_pos,NA
2022-06-01,prognoza_pca_pos,NA
2022-06-01,prognoza_ewm_pos,NA
2022-07-01,miernik_ew,0.005459372154725268
2022-07-01,miernik_pca,4.017172204346191
2022-07-01,miernik_ewm,0.6059154642507992
2022-07-01,prognoza_ew_pos,NA
2022-07-01,prognoza_pca_pos,NA
2022-07-01,prognoza_ewm_pos,NA
2022-08-01,miernik_ew,-0.15875698412506375
2022-08-01,miernik_pca,3.825079645007328
2022-08-01,miernik_ewm,0.6111413718290074
2022-08-01,prognoza_ew_pos,NA
